author_name,citation_count,h_index,document_count,scopus_author_id,scopus_indexed_name,scopus_affiliation_name,match_status,match_score,query_used,error_message,review_status
RONALDO NASCIMENTO DE OLIVEIRA,30.0,2.0,3.0,57224169861.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(RONALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
OSWALDO HIDEO ANDO JUNIOR,1443.0,21.0,109.0,57056416400.0,,Universidade Federal da Paraíba,matched,45.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(OSWALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ANIA LUSSON CERVANTES,6.0,1.0,3.0,57191920359.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(CERVANTES) AND AUTHFIRST(ANIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ERB FERREIRA LINS,196.0,7.0,23.0,35097381400.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(LINS) AND AUTHFIRST(ERB) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TANIA MARIA SARMENTO DA SILVA,3210.0,30.0,152.0,7102995765.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(SILVA) AND AUTHFIRST(TANIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ERMESON CARNEIRO DE ANDRADE,886.0,17.0,100.0,25633694200.0,,Universidade Federal Rural de Pernambuco,matched,105.0,"AUTHLAST(ANDRADE) AND AUTHFIRST(ERMESON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DENIS KEUTON ALVES,381.0,8.0,14.0,56597608500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(ALVES) AND AUTHFIRST(DENIS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROBSON SANTOS DE OLIVEIRA,819.0,14.0,92.0,35446590600.0,,Universidade Federal Rural de Pernambuco,matched,123.0,[last-only+afid] AUTHLAST(OLIVEIRA) AND AF-ID(60000958),,accepted
ELIAS MARQUES FERREIRA DE OLIVEIRA,0.0,0.0,1.0,57191369847.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(ELIAS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TATIANA SOUZA PORTO,1942.0,26.0,99.0,55884371700.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(PORTO) AND AUTHFIRST(TATIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA GRAZIA CRIBARI CARDOSO,3.0,1.0,1.0,57189467342.0,,Universidade Federal Rural de Pernambuco,matched,82.0,"AUTHLAST(CARDOSO) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
RAFAEL BEZERRA DE LIMA,3.0,1.0,3.0,59371344200.0,,Universidade Federal Rural de Pernambuco,matched,112.0,"AUTHLAST(LIMA) AND AUTHFIRST(RAFAEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DARCILENE CLAUDIO GOMES,648.0,8.0,18.0,56597415700.0,,Universidade Federal Rural de Pernambuco,matched,112.0,[last-only+afid] AUTHLAST(GOMES) AND AF-ID(60000958),,accepted
CARLOS EDUARDO ALBUQUERQUE FERNANDES,0.0,0.0,1.0,60347149800.0,,Universidade Federal Rural de Pernambuco,matched,117.0,[last-only+afid] AUTHLAST(FERNANDES) AND AF-ID(60000958),,accepted
JOAO EVANGELISTA TUDE DE MELO NETO,10.0,1.0,2.0,58195086100.0,,Universidade Federal Rural de Pernambuco,matched,111.0,"AUTHLAST(NETO) AND AUTHFIRST(JOAO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GUSTAVO HENRIQUE DA SILVA LIMA,11.0,2.0,5.0,57218901352.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(LIMA) AND AUTHFIRST(GUSTAVO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TARCISIO AUGUSTO ALVES DA SILVA,4.0,1.0,4.0,57192272215.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(SILVA) AND AUTHFIRST(TARCISIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GIUSEPPA MARIA DANIEL SPENILLO,,,,,,,not_found,,"AUTHLAST(SPENILLO) AND AUTHFIRST(GIUSEPPA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,
MARIA DO ROSARIO DE FATIMA ANDRADE LEITAO,0.0,0.0,1.0,55313711000.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LEITAO) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MORGANA SOARES DA SILVA,1.0,1.0,1.0,57203193877.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(SILVA) AND AUTHFIRST(MORGANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ARISTEU PORTELA JUNIOR,17.0,3.0,10.0,56032652100.0,,Universidade Federal Rural de Pernambuco,matched,108.0,[last-only+afid] AUTHLAST(JUNIOR) AND AF-ID(60000958),,accepted
JOELTON DUARTE DE SANTANA,5.0,1.0,2.0,55501947600.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(SANTANA) AND AF-ID(60000958),,accepted
JOAO PAULO RAMOS AGRA MELLO,322.0,11.0,38.0,56704733500.0,,Universidade Federal de Campina Grande,matched,60.0,"AUTHLAST(MELLO) AND AUTHFIRST(JOAO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
CELSO DE AMORIM CAMARA,3435.0,31.0,121.0,7004481711.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(CAMARA) AND AUTHFIRST(CELSO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCEL AYRES DE ARAUJO,88.0,5.0,20.0,55828030600.0,,Universidade Federal Rural de Pernambuco,matched,101.0,"AUTHLAST(ARAUJO) AND AUTHFIRST(MARCEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDERSON FERNANDES DE ALENCAR,11.0,1.0,3.0,58891914100.0,,Universidade Federal Rural de Pernambuco,matched,112.0,[last-only+afid] AUTHLAST(ALENCAR) AND AF-ID(60000958),,accepted
ANGELO GIUSEPPE CHAVES ALVES,522.0,11.0,34.0,14624776300.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(ALVES) AND AUTHFIRST(ANGELO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA CARLA ASFORA EL DEIR,397.0,10.0,15.0,6505597015.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(DEIR) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA RITA IVO DE MELO MACHADO,1.0,1.0,1.0,59542396400.0,,Universidade Federal Rural de Pernambuco,matched,111.0,[last-only+afid] AUTHLAST(MACHADO) AND AF-ID(60000958),,accepted
ANA CLAUDIA DE LIMA SILVA,94.0,4.0,6.0,57028710200.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JULIAN PEREZ CASSARINO,46.0,4.0,7.0,57194729399.0,,Universidade Federal da Fronteira Sul,matched,60.0,[last+first-no-affil] AUTHLAST(CASSARINO) AND AUTHFIRST(JULIAN),,rejected
CLAUDIA ULISSES DE CARVALHO SILVA,15.0,1.0,1.0,57221017655.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(CLAUDIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCOS ANTONIO BEZERRA FIGUEIREDO,761.0,11.0,46.0,36162738100.0,,Universidade Federal Rural de Pernambuco,matched,115.0,[last-only+afid] AUTHLAST(FIGUEIREDO) AND AF-ID(60000958),,accepted
OSCAR EMERSON ZUNIGA MOSQUERA,13.0,2.0,3.0,6603262075.0,,Clínica Universidad de Navarra,matched,76.0,[last+first-no-affil] AUTHLAST(MOSQUERA) AND AUTHFIRST(OSCAR),,rejected
MAURO DE MELO JUNIOR,20.0,1.0,1.0,58061200100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(MAURO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FRANCINETE FRANCIS LACERDA,45.0,1.0,1.0,55550150600.0,,Universidade Federal Rural de Pernambuco,matched,115.0,[last-only+afid] AUTHLAST(LACERDA) AND AF-ID(60000958),,accepted
WAGNER LINS LIRA,0.0,0.0,2.0,57217062089.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LIRA) AND AUTHFIRST(WAGNER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MONICA LUCIA BOTTER CARVALHO,152.0,8.0,17.0,15821630200.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(CARVALHO) AND AUTHFIRST(MONICA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GABRIELLA MARIA LIMA BEZERRA,11.0,1.0,3.0,57219175141.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(BEZERRA) AND AUTHFIRST(GABRIELLA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MONALIZA RIOS SILVA,3210.0,30.0,152.0,7102995765.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(SILVA) AND AF-ID(60000958),,accepted
MONICA LOPES FOLENA ARAUJO,2.0,1.0,1.0,59386038700.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(ARAUJO) AND AUTHFIRST(MONICA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
WALTER SANTOS EVANGELISTA JUNIOR,21.0,1.0,3.0,57189024206.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(WALTER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUCIANO PIRES DE ANDRADE,41.0,4.0,5.0,57189698046.0,,Universidade Federal do Agreste de Pernambuco,matched,40.0,"AUTHLAST(ANDRADE) AND AUTHFIRST(LUCIANO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROGERIO DE AQUINO SARAIVA,665.0,15.0,24.0,36187481900.0,,Universidade Federal Rural de Pernambuco,matched,123.0,"AUTHLAST(SARAIVA) AND AUTHFIRST(ROGERIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JORGE LUIZ SCHIRMER DE MATTOS,13.0,2.0,3.0,12041137500.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(MATTOS) AND AUTHFIRST(JORGE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EDER GALINARI FERREIRA,235.0,6.0,8.0,56387640700.0,,Universidade Federal de Ouro Preto,matched,49.0,"AUTHLAST(FERREIRA) AND AUTHFIRST(EDER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ALAN CEZAR BEZERRA,226.0,10.0,35.0,57189602758.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(BEZERRA) AND AUTHFIRST(ALAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BRUNO SILVA LEITE,38.0,3.0,11.0,57200977923.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LEITE) AND AUTHFIRST(BRUNO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE IRANILDO MIRANDA DE MELO,0.0,0.0,1.0,57189068023.0,,Universidade Federal Rural de Pernambuco,matched,113.0,"AUTHLAST(MELO) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARMEN ROSELAINE DE OLIVEIRA FARIAS,13.0,2.0,3.0,55344266500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FARIAS) AND AUTHFIRST(CARMEN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA MARLY DE OLIVEIRA,45.0,3.0,3.0,56260329500.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLA RENATA SILVA LEITAO,0.0,0.0,6.0,56309873000.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LEITAO) AND AUTHFIRST(CARLA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA NORMA RIBEIRO,878.0,16.0,77.0,7201715424.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(RIBEIRO) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCIA FELIX DA SILVA CORTEZ,1.0,1.0,2.0,59166900200.0,,Universidade Federal Rural de Pernambuco,matched,105.0,[last-only+afid] AUTHLAST(CORTEZ) AND AF-ID(60000958),,accepted
MARTIN ALEJANDRO MONTES,375.0,10.0,35.0,25422514400.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(MONTES) AND AUTHFIRST(MARTIN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FRANCISCO NAIRON MONTEIRO JUNIOR,28.0,1.0,1.0,57957203900.0,,Universidade Federal Rural de Pernambuco,matched,105.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(FRANCISCO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO ANDRE CUNHA CALLADO,53.0,3.0,26.0,55366564200.0,,University Federal Rural de Pernambuco,matched,71.0,"AUTHLAST(CALLADO) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA DE FATIMA GOMES DA CRUZ,0.0,0.0,1.0,56611342500.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(CRUZ) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCUS VINICIUS LOSS SPERANDIO,416.0,9.0,21.0,36469261400.0,,Universidade Federal Rural de Pernambuco,matched,101.0,"AUTHLAST(SPERANDIO) AND AUTHFIRST(MARCUS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SANDRA RODRIGUES DE SOUZA,4.0,1.0,1.0,58623155100.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SOUZA) AND AUTHFIRST(SANDRA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA PAULA ABRAHAMIAN DE SOUZA,16.0,2.0,2.0,59288286800.0,,Universidade Federal Rural de Pernambuco,matched,112.0,"AUTHLAST(SOUZA) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RAQUEL DE ARAGAO UCHOA FERNANDES,23.0,3.0,11.0,55912212700.0,,Universidade Federal Rural de Pernambuco,matched,114.0,[last-only+afid] AUTHLAST(FERNANDES) AND AF-ID(60000958),,accepted
LUCAS DOS SANTOS FERNANDES,3.0,1.0,1.0,56433490800.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(FERNANDES) AND AUTHFIRST(LUCAS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
WATSON ARANTES GAMA JUNIOR,338.0,12.0,28.0,41861380500.0,,Universidade Federal Rural de Pernambuco,matched,87.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(WATSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FLAVIA CRISTINA GOMES CATUNDA DE VASCONCELOS,13.0,2.0,4.0,57214280680.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(VASCONCELOS) AND AUTHFIRST(FLAVIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HORASA MARIA LIMA DA SILVA ANDRADE,28.0,2.0,2.0,57189697662.0,,Universidade Federal Rural de Pernambuco,matched,98.0,"AUTHLAST(ANDRADE) AND AUTHFIRST(HORASA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ARIADNE DO NASCIMENTO MOURA,1871.0,23.0,70.0,57194433243.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(MOURA) AND AUTHFIRST(ARIADNE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCUS METRI CORREA,198.0,9.0,28.0,14526965200.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(CORREA) AND AUTHFIRST(MARCUS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CRISTIANO DE ALMEIDA CARDOSO MARCELINO JUNIOR,17.0,3.0,10.0,56032652100.0,,Universidade Federal Rural de Pernambuco,matched,105.0,[last-only+afid] AUTHLAST(JUNIOR) AND AF-ID(60000958),,accepted
FRANCISCO MARCANTE SANTANA DA SILVA,770.0,18.0,42.0,7003513412.0,,Universidade Federal Rural de Pernambuco,matched,102.0,"AUTHLAST(SILVA) AND AUTHFIRST(FRANCISCO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUCIANO DE AZEVEDO SOARES NETO,136.0,7.0,9.0,36834138000.0,,Universidade Federal Rural de Pernambuco,matched,111.0,[last-only+afid] AUTHLAST(NETO) AND AF-ID(60000958),,accepted
EDUARDO SOARES DE SOUZA,966.0,19.0,74.0,55891470300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SOUZA) AND AUTHFIRST(EDUARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLOS DANIEL PEREZ,924.0,17.0,69.0,8694822800.0,,Universidade Federal de Pernambuco,matched,73.0,"AUTHLAST(PEREZ) AND AUTHFIRST(CARLOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
KATIA CRISTINA SILVA DE FREITAS,2.0,1.0,2.0,59129624100.0,,Universidade Federal Rural de Pernambuco,matched,118.0,"AUTHLAST(FREITAS) AND AUTHFIRST(KATIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOACY VICENTE FERREIRA,1090.0,19.0,82.0,7005531101.0,,Universidade Federal Rural de Pernambuco,matched,120.0,[last-only+afid] AUTHLAST(FERREIRA) AND AF-ID(60000958),,accepted
VICENTE DE PAULO SILVA,238.0,9.0,10.0,14619529600.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(VICENTE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO INACIO DINIZ JUNIOR,26.0,3.0,7.0,56646587400.0,,Universidade Federal Rural de Pernambuco,matched,87.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
CARMEN SILVIA ZICKEL,1826.0,13.0,33.0,18938122600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(ZICKEL) AND AUTHFIRST(CARMEN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RODRIGO GENUINO CLEMENTE,55.0,4.0,13.0,57199255991.0,,Universidade Federal Rural de Pernambuco,matched,124.0,"AUTHLAST(CLEMENTE) AND AUTHFIRST(RODRIGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALFREDO OLIVERA GALVEZ,1796.0,24.0,109.0,57308989900.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(GALVEZ) AND AUTHFIRST(ALFREDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA MARIA DOS ANJOS CARNEIRO LEAO,50.0,2.0,2.0,57191802338.0,,Universidade Federal Rural de Pernambuco,matched,112.0,"AUTHLAST(LEAO) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SARAH MARIA ATHIE DE SOUZA,2316.0,9.0,58.0,56166054000.0,,Universidade Federal Rural de Pernambuco,matched,99.0,"AUTHLAST(SOUZA) AND AUTHFIRST(SARAH) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GILVANEIDE FERREIRA DE OLIVEIRA,2.0,1.0,1.0,57191617053.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(GILVANEIDE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RODRIGO JOSE GONDIM NEVES,8.0,1.0,3.0,57222425048.0,,Universidade Federal Rural de Pernambuco,matched,111.0,[last-only+afid] AUTHLAST(NEVES) AND AF-ID(60000958),,accepted
SEVERINO BARROS DE MELO,92.0,6.0,13.0,56196659600.0,,Universidade Federal Rural de Pernambuco,matched,112.0,[last-only+afid] AUTHLAST(MELO) AND AF-ID(60000958),,accepted
ALEXANDRE REIS MACHADO,3376.0,19.0,63.0,55440420600.0,,Universidade Federal de Pernambuco,matched,73.0,"AUTHLAST(MACHADO) AND AUTHFIRST(ALEXANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RICARDO NUNES MACHADO JUNIOR,1.0,1.0,1.0,58938099400.0,,Universidade Federal Rural de Pernambuco,matched,84.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(RICARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ADRIANO REGIS MELO RODRIGUES DA SILVA,0.0,0.0,1.0,58145532700.0,,Universidade Federal Rural de Pernambuco,matched,87.0,"AUTHLAST(SILVA) AND AUTHFIRST(ADRIANO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ANDRE ANGELO MEDEIROS GOMES,648.0,8.0,18.0,56597415700.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(GOMES) AND AUTHFIRST(ANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROSS ALVES DO NASCIMENTO,87.0,6.0,11.0,15832479700.0,,Universidade Federal Rural de Pernambuco,matched,125.0,[last-only+afid] AUTHLAST(NASCIMENTO) AND AF-ID(60000958),,accepted
LUCIANO NICOLAS NAKA,2660.0,20.0,56.0,6507015096.0,,Universidade Federal de Pernambuco,matched,72.0,[last+first-no-affil] AUTHLAST(NAKA) AND AUTHFIRST(LUCIANO),,accepted
EUDES MENDES BARBOZA,41.0,3.0,15.0,57194786189.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(BARBOZA) AND AUTHFIRST(EUDES) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
THIAGO DIAS OLIVEIRA SILVA,131.0,4.0,22.0,57222574305.0,,Federal University of Rondônia,matched,58.0,"AUTHLAST(SILVA) AND AUTHFIRST(THIAGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
LEONARDO SILVA BOITEUX,3131.0,29.0,210.0,6701439313.0,,Universidade de Brasília,matched,75.0,"AUTHLAST(BOITEUX) AND AUTHFIRST(LEONARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
THIAGO GONCALVES SOUZA,10.0,2.0,2.0,55325603100.0,,Universidade Federal Rural de Pernambuco,matched,87.0,"AUTHLAST(SOUZA) AND AUTHFIRST(THIAGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
MARIA ANGELA VASCONCELOS DE ALMEIDA,1.0,1.0,2.0,57216524583.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(ALMEIDA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RALF TARCISO SILVA CORDEIRO,568.0,13.0,44.0,35773088100.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(CORDEIRO) AND AUTHFIRST(RALF) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA JOSE DE FILGUEIRAS GOMES,11.0,2.0,2.0,56241058200.0,,Universidade Federal Rural de Pernambuco,matched,109.0,"AUTHLAST(GOMES) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
KARLA FERREIRA DE ARRUDA DUQUE,,,,,,,not_found,,"AUTHLAST(DUQUE) AND AUTHFIRST(KARLA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,
JORGE ANTONIO HINOJOSA VERA,1772.0,14.0,26.0,36958988400.0,,"University at Buffalo, The State University of New York",matched,72.0,[last+first-no-affil] AUTHLAST(VERA) AND AUTHFIRST(JORGE),,rejected
SAMI JORGE MICHEREFF,2905.0,26.0,142.0,6506221596.0,,Universidade Federal do Cariri - UFCA,matched,75.0,"AUTHLAST(MICHEREFF) AND AUTHFIRST(SAMI) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
LEONARDO DA SILVA CHAVES,39.0,2.0,2.0,57210732770.0,,Universidade Federal Rural de Pernambuco,matched,112.0,"AUTHLAST(CHAVES) AND AUTHFIRST(LEONARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ELISANGELA BASTOS DE MELO ESPINDOLA,0.0,0.0,1.0,58866448400.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(ESPINDOLA) AND AUTHFIRST(ELISANGELA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JONAS ALBERTO RIOS,1096.0,17.0,43.0,24451339400.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(RIOS) AND AUTHFIRST(JONAS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RACHEL COSTA DE AZEVEDO MELLO,1185.0,19.0,111.0,7005211433.0,,Universidade Federal Rural de Pernambuco,matched,115.0,[last-only+afid] AUTHLAST(MELLO) AND AF-ID(60000958),,accepted
KELLYTON DOS SANTOS BRITO,345.0,11.0,42.0,24070466400.0,,Universidade Federal Rural de Pernambuco,matched,140.0,"AUTHLAST(BRITO) AND AUTHFIRST(KELLYTON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RICARDO BEZERRA TORRES LIMA,7.0,2.0,2.0,56720842400.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LIMA) AND AUTHFIRST(RICARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ELVIRA MARIA REGIS PEDROSA,1216.0,18.0,117.0,7801403855.0,,Universidade Federal Rural de Pernambuco,matched,127.0,"AUTHLAST(PEDROSA) AND AUTHFIRST(ELVIRA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LAURECY DIAS DOS SANTOS,193.0,9.0,31.0,55140521800.0,,Universidade Federal Rural de Pernambuco,matched,118.0,[last-only+afid] AUTHLAST(SANTOS) AND AF-ID(60000958),,accepted
MARIA HELENA CAMARA LIRA,0.0,0.0,1.0,59966060200.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(LIRA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CICERO GARROZI,97.0,4.0,8.0,15065426700.0,,Universidade Federal Rural de Pernambuco,matched,150.0,"AUTHLAST(GARROZI) AND AUTHFIRST(CICERO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
